game,tick,actor_id,name,strategy,n_props,port_wealth,cash,final_score,risk_cost
19,16,player,You,player,5,2516552.0,1394098.0,2935834.0,0.0
19,16,ai1,Mr Reid Furbish,brrr,4,5847202.0,1028111.0,6254742.0,74305.0
19,16,ai2,Mr Ray Novate,value_add,4,1355788.0,2137700.0,2574362.0,0.0
19,17,player,You,player,4,2405674.0,1500583.0,2935834.0,0.0
19,17,ai1,Mr Reid Furbish,brrr,4,5485314.0,1061380.0,6254742.0,74305.0
19,17,ai2,Mr Ray Novate,value_add,3,984808.0,2518276.0,2574362.0,0.0
19,18,player,You,player,4,2405674.0,1556775.0,2935834.0,0.0
19,18,ai1,Mr Reid Furbish,brrr,4,5403455.0,1190329.0,6254742.0,74305.0
19,18,ai2,Mr Ray Novate,value_add,3,984808.0,2588431.0,2574362.0,0.0
19,19,player,You,player,4,2390228.0,1612552.0,2935834.0,0.0
19,19,ai1,Mr Reid Furbish,brrr,4,5933757.0,631929.0,6254742.0,74305.0
19,19,ai2,Mr Ray Novate,value_add,4,1107523.0,2512738.0,2574362.0,0.0
19,20,player,You,player,4,2436566.0,1666268.0,2935834.0,0.0
19,20,ai1,Mr Reid Furbish,brrr,4,7129964.0,670083.0,6254742.0,74305.0
19,20,ai2,Mr Ray Novate,value_add,4,1533686.0,2516676.0,2574362.0,0.0
20,1,player,You,player,3,1185650.0,560375.0,1393074.0,16414.0
20,1,ai1,Mr Hugh Price,capital,2,646350.0,986262.0,1503022.0,0.0
20,1,ai2,Ms Demi Graphic,demographic,2,147500.0,1387021.0,1251724.0,0.0
20,2,player,You,player,3,1161500.0,606061.0,1393074.0,16414.0
20,2,ai1,Mr Hugh Price,capital,2,646350.0,1055538.0,1503022.0,0.0
20,2,ai2,Ms Demi Graphic,demographic,2,139800.0,1463663.0,1251724.0,0.0
20,3,player,You,player,3,1145141.0,654371.0,1393074.0,16414.0
20,3,ai1,Mr Hugh Price,capital,2,637246.0,1129111.0,1503022.0,0.0
20,3,ai2,Ms Demi Graphic,demographic,2,128218.0,1547834.0,1251724.0,0.0
20,4,player,You,player,3,1090610.0,710048.0,1393074.0,16414.0
20,4,ai1,Mr Hugh Price,capital,2,606901.0,1195309.0,1503022.0,0.0
20,4,ai2,Ms Demi Graphic,demographic,2,122113.0,1636401.0,1251724.0,0.0
20,5,player,You,player,3,1036080.0,773245.0,1393074.0,16414.0
20,5,ai1,Mr Hugh Price,capital,1,306721.0,1529836.0,1503022.0,0.0
20,5,ai2,Ms Demi Graphic,demographic,2,116007.0,1704977.0,1251724.0,0.0
20,6,player,You,player,3,1003362.0,836133.0,1393074.0,16414.0
20,6,ai1,Mr Hugh Price,capital,0,0,1890428.0,1503022.0,0.0
20,6,ai2,Ms Demi Graphic,demographic,2,112344.0,1779742.0,1251724.0,0.0
20,7,player,You,player,3,965190.0,900540.0,1393074.0,16414.0
20,7,ai1,Mr Hugh Price,capital,0,0,1961319.0,1503022.0,0.0
20,7,ai2,Ms Demi Graphic,demographic,2,108070.0,1854252.0,1251724.0,0.0
20,8,player,You,player,3,932472.0,957762.0,1393074.0,16414.0
20,8,ai1,Mr Hugh Price,capital,0,0,2012804.0,1503022.0,0.0
20,8,ai2,Ms Demi Graphic,demographic,2,104406.0,1910816.0,1251724.0,0.0
20,9,player,You,player,4,926169.0,989280.0,1393074.0,16414.0
20,9,ai1,Mr Hugh Price,capital,1,301868.0,1703801.0,1503022.0,0.0
20,9,ai2,Ms Demi Graphic,demographic,3,164924.0,1873784.0,1251724.0,0.0
20,10,player,You,player,4,934303.0,1025727.0,1393074.0,16414.0
20,10,ai1,Mr Hugh Price,capital,0,0,2068722.0,1503022.0,0.0
20,10,ai2,Ms Demi Graphic,demographic,3,132057.0,1912901.0,1251724.0,0.0
20,11,player,You,player,4,942662.0,1075590.0,1393074.0,16414.0
20,11,ai1,Mr Hugh Price,capital,1,332905.0,1719853.0,1503022.0,0.0
20,11,ai2,Ms Demi Graphic,demographic,4,179535.0,1885273.0,1251724.0,0.0
20,12,player,You,player,5,972249.0,1110145.0,1393074.0,16414.0
20,12,ai1,Mr Hugh Price,capital,2,556888.0,1581682.0,1503022.0,0.0
20,12,ai2,Ms Demi Graphic,demographic,4,156137.0,1936920.0,1251724.0,0.0
20,13,player,You,player,5,948145.0,1169165.0,1393074.0,16414.0
20,13,ai1,Mr Hugh Price,capital,3,670355.0,1485371.0,1503022.0,0.0
20,13,ai2,Ms Demi Graphic,demographic,5,172502.0,1961965.0,1251724.0,0.0
20,14,player,You,player,6,971953.0,1210584.0,1393074.0,16414.0
20,14,ai1,Mr Hugh Price,capital,4,810303.0,1392765.0,1503022.0,0.0
20,14,ai2,Ms Demi Graphic,demographic,5,159173.0,2030219.0,1251724.0,0.0
20,15,player,You,player,7,1019160.0,1243284.0,1393074.0,16414.0
20,15,ai1,Mr Hugh Price,capital,4,870767.0,1424813.0,1503022.0,0.0
20,15,ai2,Ms Demi Graphic,demographic,6,221641.0,2025660.0,1251724.0,0.0
20,16,player,You,player,7,1048556.0,1304113.0,1393074.0,16414.0
20,16,ai1,Mr Hugh Price,capital,4,896408.0,1495258.0,1503022.0,0.0
20,16,ai2,Ms Demi Graphic,demographic,6,208274.0,2094817.0,1251724.0,0.0
20,17,player,You,player,8,1100786.0,1333192.0,1393074.0,16414.0
20,17,ai1,Mr Hugh Price,capital,4,933548.0,1573684.0,1503022.0,0.0
20,17,ai2,Ms Demi Graphic,demographic,7,246179.0,2131666.0,1251724.0,0.0
20,18,player,You,player,8,1200860.0,1393920.0,1393074.0,16414.0
20,18,ai1,Mr Hugh Price,capital,4,1070263.0,1628811.0,1503022.0,0.0
20,18,ai2,Ms Demi Graphic,demographic,7,279020.0,2217864.0,1251724.0,0.0
20,19,player,You,player,7,1287641.0,1466154.0,1393074.0,16414.0
20,19,ai1,Mr Hugh Price,capital,4,1181344.0,1685549.0,1503022.0,0.0
20,19,ai2,Ms Demi Graphic,demographic,7,301851.0,2317754.0,1251724.0,0.0
20,20,player,You,player,7,1354422.0,1555065.0,1393074.0,16414.0
20,20,ai1,Mr Hugh Price,capital,4,1222361.0,1780661.0,1503022.0,0.0
20,20,ai2,Ms Demi Graphic,demographic,8,339341.0,2398384.0,1251724.0,0.0
21,1,player,You,player,3,559000.0,556830.0,675298.0,0.0
21,1,ai1,Mr Ray Novate,value_add,2,328900.0,1135277.0,586457.0,0.0
21,1,ai2,Mr Max Lever,leverage,2,258600.0,1208255.0,1045427.0,4500.0
21,2,player,You,player,3,544800.0,577908.0,675298.0,0.0
21,2,ai1,Mr Ray Novate,value_add,2,322600.0,1160709.0,586457.0,0.0
21,2,ai2,Mr Max Lever,leverage,2,239850.0,1225934.0,1045427.0,4500.0
21,3,player,You,player,4,574575.0,558928.0,675298.0,0.0
21,3,ai1,Mr Ray Novate,value_add,2,308158.0,1179862.0,586457.0,0.0
21,3,ai2,Mr Max Lever,leverage,2,219250.0,1252218.0,1045427.0,4500.0
21,4,player,You,player,4,555423.0,575764.0,675298.0,0.0
21,4,ai1,Mr Ray Novate,value_add,2,306492.0,1192811.0,586457.0,0.0
21,4,ai2,Mr Max Lever,leverage,2,218000.0,1291437.0,1045427.0,4500.0
21,5,player,You,player,5,557550.0,596016.0,675298.0,0.0
21,5,ai1,Mr Ray Novate,value_add,3,407828.0,1091901.0,586457.0,0.0
21,5,ai2,Mr Max Lever,leverage,2,221751.0,1330398.0,1045427.0,4500.0
21,6,player,You,player,5,578915.0,624912.0,675298.0,0.0
21,6,ai1,Mr Ray Novate,value_add,3,492694.0,1116669.0,586457.0,0.0
21,6,ai2,Mr Max Lever,leverage,2,228420.0,1365230.0,1045427.0,4500.0
21,7,player,You,player,5,620056.0,661043.0,675298.0,0.0
21,7,ai1,Mr Ray Novate,value_add,3,643299.0,1109887.0,586457.0,0.0
21,7,ai2,Mr Max Lever,leverage,2,242175.0,1403371.0,1045427.0,4500.0
21,8,player,You,player,6,669026.0,665471.0,675298.0,0.0
21,8,ai1,Mr Ray Novate,value_add,4,668851.0,1090326.0,586457.0,0.0
21,8,ai2,Mr Max Lever,leverage,2,251346.0,1445329.0,1045427.0,4500.0
21,9,player,You,player,6,714070.0,703640.0,675298.0,0.0
21,9,ai1,Mr Ray Novate,value_add,4,719054.0,1116320.0,586457.0,0.0
21,9,ai2,Mr Max Lever,leverage,2,262183.0,1494968.0,1045427.0,4500.0
21,10,player,You,player,7,719035.0,718303.0,675298.0,0.0
21,10,ai1,Mr Ray Novate,value_add,4,707678.0,1142770.0,586457.0,0.0
21,10,ai2,Mr Max Lever,leverage,2,255514.0,1540786.0,1045427.0,4500.0
21,11,player,You,player,8,638785.0,710897.0,675298.0,0.0
21,11,ai1,Mr Ray Novate,value_add,5,669251.0,1070129.0,586457.0,0.0
21,11,ai2,Mr Max Lever,leverage,2,228420.0,1571453.0,1045427.0,4500.0
21,12,player,You,player,9,623113.0,649186.0,675298.0,0.0
21,12,ai1,Mr Ray Novate,value_add,5,641060.0,1075779.0,586457.0,0.0
21,12,ai2,Mr Max Lever,leverage,3,424964.0,1298448.0,1045427.0,4500.0
21,13,player,You,player,10,762017.0,664093.0,675298.0,0.0
21,13,ai1,Mr Ray Novate,value_add,5,780518.0,1064378.0,586457.0,0.0
21,13,ai2,Mr Max Lever,leverage,4,948360.0,1046616.0,1045427.0,4500.0
21,14,player,You,player,10,801153.0,691296.0,675298.0,0.0
21,14,ai1,Mr Ray Novate,value_add,6,895874.0,942627.0,586457.0,0.0
21,14,ai2,Mr Max Lever,leverage,5,1384351.0,963510.0,1045427.0,4500.0
21,15,player,You,player,11,792162.0,704462.0,675298.0,0.0
21,15,ai1,Mr Ray Novate,value_add,6,1093056.0,905537.0,586457.0,0.0
21,15,ai2,Mr Max Lever,leverage,6,1425068.0,972280.0,1045427.0,4500.0
21,16,player,You,player,11,717639.0,799343.0,675298.0,0.0
21,16,ai1,Mr Ray Novate,value_add,7,1069159.0,870128.0,586457.0,0.0
21,16,ai2,Mr Max Lever,leverage,6,1386137.0,994375.0,1045427.0,4500.0
21,17,player,You,player,11,713529.0,857919.0,675298.0,0.0
21,17,ai1,Mr Ray Novate,value_add,7,1057388.0,890028.0,586457.0,0.0
21,17,ai2,Mr Max Lever,leverage,6,1138764.0,1217047.0,1045427.0,4500.0
21,18,player,You,player,11,703529.0,907680.0,675298.0,0.0
21,18,ai1,Mr Ray Novate,value_add,7,1062744.0,918131.0,586457.0,0.0
21,18,ai2,Mr Max Lever,leverage,6,1103180.0,1281638.0,1045427.0,4500.0
21,19,player,You,player,12,727404.0,955029.0,675298.0,0.0
21,19,ai1,Mr Ray Novate,value_add,7,992088.0,1002424.0,586457.0,0.0
21,19,ai2,Mr Max Lever,leverage,7,1155736.0,1302402.0,1045427.0,4500.0
21,20,player,You,player,12,752132.0,1017166.0,675298.0,0.0
21,20,ai1,Mr Ray Novate,value_add,8,1091680.0,970777.0,586457.0,0.0
21,20,ai2,Mr Max Lever,leverage,7,1206142.0,1322784.0,1045427.0,4500.0
22,1,player,You,player,3,465850.0,555464.0,1564151.0,0.0
22,1,ai1,Mr Max Lever,leverage,2,258600.0,1204328.0,2507914.0,12174.0
22,1,ai2,Mr Hugh Price,capital,2,646350.0,953139.0,1952290.0,70424.0
22,2,player,You,player,3,523613.0,564552.0,1564151.0,0.0
22,2,ai1,Mr Max Lever,leverage,2,269449.0,1228950.0,2507914.0,12174.0
22,2,ai2,Mr Hugh Price,capital,2,724748.0,980866.0,1952290.0,70424.0
22,3,player,You,player,3,620710.0,577435.0,1564151.0,0.0
22,3,ai1,Mr Max Lever,leverage,2,297740.0,1264027.0,2507914.0,12174.0
22,3,ai2,Mr Hugh Price,capital,2,837990.0,1009168.0,1952290.0,70424.0
22,4,player,You,player,4,919134.0,524484.0,1564151.0,0.0
22,4,ai1,Mr Max Lever,leverage,2,315691.0,1298728.0,2507914.0,12174.0
22,4,ai2,Mr Hugh Price,capital,2,888513.0,1032090.0,1952290.0,70424.0
22,5,player,You,player,4,1006931.0,537273.0,1564151.0,0.0
22,5,ai1,Mr Max Lever,leverage,2,325595.0,1334209.0,2507914.0,12174.0
22,5,ai2,Mr Hugh Price,capital,2,916388.0,1052914.0,1952290.0,70424.0
22,6,player,You,player,5,1082031.0,541337.0,1564151.0,0.0
22,6,ai1,Mr Max Lever,leverage,2,325595.0,1363345.0,2507914.0,12174.0
22,6,ai2,Mr Hugh Price,capital,2,916388.0,1083985.0,1952290.0,70424.0
22,7,player,You,player,5,1109724.0,562405.0,1564151.0,0.0
22,7,ai1,Mr Max Lever,leverage,2,325595.0,1405464.0,2507914.0,12174.0
22,7,ai2,Mr Hugh Price,capital,2,916388.0,1110077.0,1952290.0,70424.0
22,8,player,You,player,5,1035717.0,680114.0,1564151.0,0.0
22,8,ai1,Mr Max Lever,leverage,2,323738.0,1448606.0,2507914.0,12174.0
22,8,ai2,Mr Hugh Price,capital,2,911162.0,1144635.0,1952290.0,70424.0
22,9,player,You,player,5,1065885.0,705548.0,1564151.0,0.0
22,9,ai1,Mr Max Lever,leverage,2,329309.0,1486345.0,2507914.0,12174.0
22,9,ai2,Mr Hugh Price,capital,2,926842.0,1178956.0,1952290.0,70424.0
22,10,player,You,player,5,1068929.0,801014.0,1564151.0,0.0
22,10,ai1,Mr Max Lever,leverage,2,339213.0,1529107.0,2507914.0,12174.0
22,10,ai2,Mr Hugh Price,capital,2,954716.0,1214110.0,1952290.0,70424.0
22,11,player,You,player,6,1225777.0,742628.0,1564151.0,0.0
22,11,ai1,Mr Max Lever,leverage,2,359641.0,1576790.0,2507914.0,12174.0
22,11,ai2,Mr Hugh Price,capital,2,1012208.0,1252370.0,1952290.0,70424.0
22,12,player,You,player,6,1375188.0,803235.0,1564151.0,0.0
22,12,ai1,Mr Max Lever,leverage,2,373259.0,1623597.0,2507914.0,12174.0
22,12,ai2,Mr Hugh Price,capital,2,1050537.0,1291441.0,1952290.0,70424.0
22,13,player,You,player,6,1504237.0,825511.0,1564151.0,0.0
22,13,ai1,Mr Max Lever,leverage,2,389353.0,1678375.0,2507914.0,12174.0
22,13,ai2,Mr Hugh Price,capital,2,1095833.0,1335377.0,1952290.0,70424.0
22,14,player,You,player,7,1724597.0,824971.0,1564151.0,0.0
22,14,ai1,Mr Max Lever,leverage,2,379449.0,1728445.0,2507914.0,12174.0
22,14,ai2,Mr Hugh Price,capital,2,1067958.0,1371728.0,1952290.0,70424.0
22,15,player,You,player,7,1253986.0,1111756.0,1564151.0,0.0
22,15,ai1,Mr Max Lever,leverage,2,339213.0,1756835.0,2507914.0,12174.0
22,15,ai2,Mr Hugh Price,capital,3,1520035.0,718051.0,1952290.0,70424.0
22,16,player,You,player,7,1073238.0,1117887.0,1564151.0,0.0
22,16,ai1,Mr Max Lever,leverage,3,616526.0,1323920.0,2507914.0,12174.0
22,16,ai2,Mr Hugh Price,capital,2,1955181.0,1113864.0,1952290.0,70424.0
22,17,player,You,player,8,1263753.0,1110530.0,1564151.0,0.0
22,17,ai1,Mr Max Lever,leverage,4,1884594.0,1216774.0,2507914.0,12174.0
22,17,ai2,Mr Hugh Price,capital,1,1623425.0,1616246.0,1952290.0,70424.0
22,18,player,You,player,8,1307130.0,1202255.0,1564151.0,0.0
22,18,ai1,Mr Max Lever,leverage,4,2283225.0,1232908.0,2507914.0,12174.0
22,18,ai2,Mr Hugh Price,capital,2,1943201.0,1328635.0,1952290.0,70424.0
22,19,player,You,player,9,1326899.0,1170257.0,1564151.0,0.0
22,19,ai1,Mr Max Lever,leverage,5,2756871.0,1211560.0,2507914.0,12174.0
22,19,ai2,Mr Hugh Price,capital,2,1481640.0,2106456.0,1952290.0,70424.0
22,20,player,You,player,9,1366119.0,1201031.0,1564151.0,0.0
22,20,ai1,Mr Max Lever,leverage,5,1891669.0,2107418.0,2507914.0,12174.0
22,20,ai2,Mr Hugh Price,capital,3,1659496.0,1863218.0,1952290.0,70424.0
23,1,player,You,player,3,533500.0,567923.0,2114303.0,0.0
23,1,ai1,Ms Demi Graphic,demographic,2,147500.0,1345725.0,2374785.0,0.0
23,1,ai2,Mr Max Lever,leverage,2,258600.0,1205535.0,1338015.0,3236.0
23,2,player,You,player,3,543330.0,588447.0,2114303.0,0.0
23,2,ai1,Ms Demi Graphic,demographic,2,143112.0,1371890.0,2374785.0,0.0
23,2,ai2,Mr Max Lever,leverage,2,244251.0,1231756.0,1338015.0,3236.0
23,3,player,You,player,4,617482.0,597880.0,2114303.0,0.0
23,3,ai1,Ms Demi Graphic,demographic,3,218196.0,1316732.0,2374785.0,0.0
23,3,ai2,Mr Max Lever,leverage,2,228599.0,1274426.0,1338015.0,3236.0
23,4,player,You,player,4,617692.0,617210.0,2114303.0,0.0
23,4,ai1,Ms Demi Graphic,demographic,3,207549.0,1343961.0,2374785.0,0.0
23,4,ai2,Mr Max Lever,leverage,2,228599.0,1317148.0,1338015.0,3236.0
23,5,player,You,player,4,629348.0,645808.0,2114303.0,0.0
23,5,ai1,Ms Demi Graphic,demographic,4,290073.0,1271103.0,2374785.0,0.0
23,5,ai2,Mr Max Lever,leverage,2,233765.0,1366327.0,1338015.0,3236.0
23,6,player,You,player,5,676913.0,631706.0,2114303.0,0.0
23,6,ai1,Ms Demi Graphic,demographic,4,314685.0,1303639.0,2374785.0,0.0
23,6,ai2,Mr Max Lever,leverage,2,241514.0,1414482.0,1338015.0,3236.0
23,7,player,You,player,5,709888.0,647251.0,2114303.0,0.0
23,7,ai1,Ms Demi Graphic,demographic,5,423258.0,1244192.0,2374785.0,0.0
23,7,ai2,Mr Max Lever,leverage,2,250555.0,1464066.0,1338015.0,3236.0
23,8,player,You,player,5,744074.0,683406.0,2114303.0,0.0
23,8,ai1,Ms Demi Graphic,demographic,5,459668.0,1294424.0,2374785.0,0.0
23,8,ai2,Mr Max Lever,leverage,2,262179.0,1509822.0,1338015.0,3236.0
23,9,player,You,player,5,813094.0,709584.0,2114303.0,0.0
23,9,ai1,Ms Demi Graphic,demographic,5,519146.0,1354362.0,2374785.0,0.0
23,9,ai2,Mr Max Lever,leverage,2,282843.0,1555689.0,1338015.0,3236.0
23,10,player,You,player,5,848757.0,764102.0,2114303.0,0.0
23,10,ai1,Ms Demi Graphic,demographic,5,565999.0,1417978.0,2374785.0,0.0
23,10,ai2,Mr Max Lever,leverage,2,299633.0,1612822.0,1338015.0,3236.0
23,11,player,You,player,5,891895.0,804331.0,2114303.0,0.0
23,11,ai1,Ms Demi Graphic,demographic,6,682282.0,1378173.0,2374785.0,0.0
23,11,ai2,Mr Max Lever,leverage,2,312548.0,1670492.0,1338015.0,3236.0
23,12,player,You,player,5,947973.0,843297.0,2114303.0,0.0
23,12,ai1,Ms Demi Graphic,demographic,6,784038.0,1438425.0,2374785.0,0.0
23,12,ai2,Mr Max Lever,leverage,2,329338.0,1719604.0,1338015.0,3236.0
23,13,player,You,player,5,1029934.0,883502.0,2114303.0,0.0
23,13,ai1,Ms Demi Graphic,demographic,6,868564.0,1497491.0,2374785.0,0.0
23,13,ai2,Mr Max Lever,leverage,2,353877.0,1775213.0,1338015.0,3236.0
23,14,player,You,player,5,1086161.0,954355.0,2114303.0,0.0
23,14,ai1,Ms Demi Graphic,demographic,6,957539.0,1554243.0,2374785.0,0.0
23,14,ai2,Mr Max Lever,leverage,2,379707.0,1835739.0,1338015.0,3236.0
23,15,player,You,player,5,1172945.0,1008221.0,2114303.0,0.0
23,15,ai1,Ms Demi Graphic,demographic,6,1068758.0,1626563.0,2374785.0,0.0
23,15,ai2,Mr Max Lever,leverage,2,411995.0,1891864.0,1338015.0,3236.0
23,16,player,You,player,5,1285102.0,1040581.0,2114303.0,0.0
23,16,ai1,Ms Demi Graphic,demographic,6,1184425.0,1693209.0,2374785.0,0.0
23,16,ai2,Mr Max Lever,leverage,2,445575.0,1952313.0,1338015.0,3236.0
23,17,player,You,player,5,1397260.0,1080584.0,2114303.0,0.0
23,17,ai1,Ms Demi Graphic,demographic,6,1300093.0,1758307.0,2374785.0,0.0
23,17,ai2,Mr Max Lever,leverage,2,479154.0,2003437.0,1338015.0,3236.0
23,18,player,You,player,5,1532251.0,1174187.0,2114303.0,0.0
23,18,ai1,Ms Demi Graphic,demographic,6,1500286.0,1823666.0,2374785.0,0.0
23,18,ai2,Mr Max Lever,leverage,2,537273.0,2055674.0,1338015.0,3236.0
23,19,player,You,player,5,1781843.0,1236049.0,2114303.0,0.0
23,19,ai1,Ms Demi Graphic,demographic,6,1789455.0,1878188.0,2374785.0,0.0
23,19,ai2,Mr Max Lever,leverage,2,621221.0,2109026.0,1338015.0,3236.0
23,20,player,You,player,5,1906942.0,1273361.0,2114303.0,0.0
23,20,ai1,Ms Demi Graphic,demographic,6,1918469.0,1942316.0,2374785.0,0.0
23,20,ai2,Mr Max Lever,leverage,2,658675.0,2161575.0,1338015.0,3236.0
24,1,player,You,player,3,381400.0,563223.0,2094588.0,0.0
24,1,ai1,Ms Demi Graphic,demographic,2,147500.0,1339266.0,1989170.0,0.0
24,1,ai2,Mr Hugh Price,capital,2,646350.0,956205.0,2153023.0,0.0
24,2,player,You,player,3,379525.0,578435.0,2094588.0,0.0
24,2,ai1,Ms Demi Graphic,demographic,2,143112.0,1365297.0,1989170.0,0.0
24,2,ai2,Mr Hugh Price,capital,2,657689.0,989270.0,2153023.0,0.0
24,3,player,You,player,4,402520.0,544762.0,2094588.0,0.0
24,3,ai1,Ms Demi Graphic,demographic,3,212038.0,1313378.0,1989170.0,0.0
24,3,ai2,Mr Hugh Price,capital,2,669029.0,1025071.0,2153023.0,0.0
24,4,player,You,player,4,391872.0,561116.0,2094588.0,0.0
24,4,ai1,Ms Demi Graphic,demographic,3,206708.0,1335993.0,1989170.0,0.0
24,4,ai2,Mr Hugh Price,capital,2,669029.0,1058724.0,2153023.0,0.0
24,5,player,You,player,5,432093.0,537223.0,2094588.0,0.0
24,5,ai1,Ms Demi Graphic,demographic,4,222138.0,1339064.0,1989170.0,0.0
24,5,ai2,Mr Hugh Price,capital,2,684148.0,1096509.0,2153023.0,0.0
24,6,player,You,player,5,464340.0,559223.0,2094588.0,0.0
24,6,ai1,Ms Demi Graphic,demographic,4,235133.0,1361962.0,1989170.0,0.0
24,6,ai2,Mr Hugh Price,capital,2,706827.0,1135481.0,2153023.0,0.0
24,7,player,You,player,6,515963.0,551419.0,2094588.0,0.0
24,7,ai1,Ms Demi Graphic,demographic,4,246606.0,1400243.0,1989170.0,0.0
24,7,ai2,Mr Hugh Price,capital,2,733286.0,1173562.0,2153023.0,0.0
24,8,player,You,player,6,551177.0,590106.0,2094588.0,0.0
24,8,ai1,Ms Demi Graphic,demographic,5,349286.0,1350527.0,1989170.0,0.0
24,8,ai2,Mr Hugh Price,capital,2,767304.0,1214860.0,2153023.0,0.0
24,9,player,You,player,6,580986.0,669567.0,2094588.0,0.0
24,9,ai1,Ms Demi Graphic,demographic,5,425560.0,1388232.0,1989170.0,0.0
24,9,ai2,Mr Hugh Price,capital,2,827782.0,1261945.0,2153023.0,0.0
24,10,player,You,player,6,638209.0,702341.0,2094588.0,0.0
24,10,ai1,Ms Demi Graphic,demographic,5,498560.0,1444588.0,1989170.0,0.0
24,10,ai2,Mr Hugh Price,capital,2,876919.0,1312437.0,2153023.0,0.0
24,11,player,You,player,6,682226.0,753690.0,2094588.0,0.0
24,11,ai1,Ms Demi Graphic,demographic,6,608539.0,1390953.0,1989170.0,0.0
24,11,ai2,Mr Hugh Price,capital,2,914718.0,1360278.0,2153023.0,0.0
24,12,player,You,player,6,739449.0,802401.0,2094588.0,0.0
24,12,ai1,Ms Demi Graphic,demographic,6,702099.0,1414467.0,1989170.0,0.0
24,12,ai2,Mr Hugh Price,capital,2,963855.0,1403967.0,2153023.0,0.0
24,13,player,You,player,6,778576.0,898681.0,2094588.0,0.0
24,13,ai1,Ms Demi Graphic,demographic,6,774647.0,1439655.0,1989170.0,0.0
24,13,ai2,Mr Hugh Price,capital,2,1035672.0,1438539.0,2153023.0,0.0
24,14,player,You,player,6,866611.0,951271.0,2094588.0,0.0
24,14,ai1,Ms Demi Graphic,demographic,6,851014.0,1493307.0,1989170.0,0.0
24,14,ai2,Mr Hugh Price,capital,2,1111268.0,1478695.0,2153023.0,0.0
24,15,player,You,player,6,917434.0,1068518.0,2094588.0,0.0
24,15,ai1,Ms Demi Graphic,demographic,6,946473.0,1551759.0,1989170.0,0.0
24,15,ai2,Mr Hugh Price,capital,2,1205764.0,1529048.0,2153023.0,0.0
24,16,player,You,player,6,1031880.0,1117166.0,2094588.0,0.0
24,16,ai1,Ms Demi Graphic,demographic,6,1045749.0,1597732.0,1989170.0,0.0
24,16,ai2,Mr Hugh Price,capital,2,1304039.0,1568960.0,2153023.0,0.0
24,17,player,You,player,6,1067832.0,1248913.0,2094588.0,0.0
24,17,ai1,Ms Demi Graphic,demographic,6,1145026.0,1635161.0,1989170.0,0.0
24,17,ai2,Mr Hugh Price,capital,2,1402315.0,1610156.0,2153023.0,0.0
24,18,player,You,player,6,1265911.0,1289730.0,2094588.0,0.0
24,18,ai1,Ms Demi Graphic,demographic,6,1316851.0,1692892.0,1989170.0,0.0
24,18,ai2,Mr Hugh Price,capital,2,1572407.0,1650140.0,2153023.0,0.0
24,19,player,You,player,6,1459621.0,1438905.0,2094588.0,0.0
24,19,ai1,Ms Demi Graphic,demographic,6,1565043.0,1752348.0,1989170.0,0.0
24,19,ai2,Mr Hugh Price,capital,2,1818096.0,1692902.0,2153023.0,0.0
24,20,player,You,player,6,1587272.0,1493316.0,2094588.0,0.0
24,20,ai1,Ms Demi Graphic,demographic,6,1675775.0,1799395.0,1989170.0,0.0
24,20,ai2,Mr Hugh Price,capital,2,1927711.0,1725313.0,2153023.0,0.0
25,1,player,You,player,3,1254450.0,480768.0,3584134.0,89001.0
25,1,ai1,Mr Hugh Price,capital,2,646350.0,958039.0,2008553.0,0.0
25,1,ai2,Ms Di Vidend,yield,3,262235.0,1233119.0,2967353.0,0.0
25,2,player,You,player,3,1307050.0,518024.0,3584134.0,89001.0
25,2,ai1,Mr Hugh Price,capital,2,676335.0,985971.0,2008553.0,0.0
25,2,ai2,Ms Di Vidend,yield,3,262733.0,1259368.0,2967353.0,0.0
25,3,player,You,player,3,1390029.0,553807.0,3584134.0,89001.0
25,3,ai1,Mr Hugh Price,capital,2,729643.0,1025663.0,2008553.0,0.0
25,3,ai2,Ms Di Vidend,yield,4,293919.0,1283094.0,2967353.0,0.0
25,4,player,You,player,3,1472542.0,594083.0,3584134.0,89001.0
25,4,ai1,Mr Hugh Price,capital,2,772955.0,1063471.0,2008553.0,0.0
25,4,ai2,Ms Di Vidend,yield,4,325698.0,1323601.0,2967353.0,0.0
25,5,player,You,player,4,1554569.0,619023.0,3584134.0,89001.0
25,5,ai1,Mr Hugh Price,capital,2,806272.0,1103800.0,2008553.0,0.0
25,5,ai2,Ms Di Vidend,yield,4,350891.0,1369354.0,2967353.0,0.0
25,6,player,You,player,4,1653861.0,642523.0,3584134.0,89001.0
25,6,ai1,Mr Hugh Price,capital,2,849584.0,1141241.0,2008553.0,0.0
25,6,ai2,Ms Di Vidend,yield,5,426938.0,1362723.0,2967353.0,0.0
25,7,player,You,player,5,1832321.0,637757.0,3584134.0,89001.0
25,7,ai1,Mr Hugh Price,capital,2,912886.0,1171750.0,2008553.0,0.0
25,7,ai2,Ms Di Vidend,yield,5,491561.0,1381074.0,2967353.0,0.0
25,8,player,You,player,5,2033770.0,668408.0,3584134.0,89001.0
25,8,ai1,Mr Hugh Price,capital,2,979520.0,1208237.0,2008553.0,0.0
25,8,ai2,Ms Di Vidend,yield,6,607604.0,1380022.0,2967353.0,0.0
25,9,player,You,player,5,2252170.0,763506.0,3584134.0,89001.0
